label,tweet
happy,Original Indonesian Batik Cloth Woody chisels to make the bench more cool and happy hearts see that ayu @8rianna_ ruler of my heart [username] [Username] #InisahurtiketcomHarike20
anger,There are still days that are afraid of the place of service to be taken by other people.Heiii that service has a God who God believes given.Strange using slander and dropping people.
happy,"Feeling reading fanfict about Chaebol ... Heolll ... this is in Indonesia, there are really people who live like we watch stories in Korean dramas.Listen here ... [Username] [URL]"
happy,"Culinary that is hits in Yogyakarta.The name is ""ciplukan"".The time was still a child in the 1980s like to look for cephatan in the garden.After almost 30 years, eat this fruit again.VIVA LA Cepundan [URL]"
sadness,"first sneeze, ah the most fur.Sneezing second, dust.Third sneezing, gatel my nose spin.Fourth sneezers, fifth, sixth, ... Fix want to flu."
anger,do not know.fine.But if you always say you don't know how come you don't understand or look for it to be safe?Ah never mind...forward the city is happy
happy,"For struggle, you need breakfast, well, this is the eth, Indomie fried egg quail yummy, really, what breakfast will be more eager to run the activity"
sadness,"At present we all employees in the Ministry of Transportation are mourning over the disaster that befell our house.The fire extinguisher process has been successfully carried out, even though there are our colleagues to become victims."
anger,[Sensitive-No] My 4th 4G Full Signal NO has been from last night the location problem on the Legian highway No. 88 has been replaced by another ISP and restarting the cellphone also can't open anything please help [username]
happy,"As a girl I really salute Via Vallen.For us girls, this act of harassment is a kind of disgrace that doesn't want people to know.But he is brave!"
sadness,There are high school kids after farewell or a kind of school graduation.Photos together with his friends with colleagues using kebaya and then posted on the IG with the caption 'later who will marry first'.I immediately bowed listlessly and while wanting to drink extra joss.choke.
happy,"Without asking for sexy clothes in the bedroom, King Ezechiel N'Douassel is now the top scorer while League 1 with a collection of 11 goals, after losing brace against PSMS Medan last night.ntappp aliando [url]"
sadness,After reading a story that tells a household life where there is one woman who is always hurt because of the helplessness of a man.The man the intermediate dilemma must obey the will of the mother or the will of his own conscience to fight for his wife.
happy,like that with [username] because the participants are extraordinary ... dpts of songs ... very stunning and make goosebumps ... the jurisprudence is really really ... like the program [username] ... the judges and participants are extraordinary ...
happy,[Username] [Username] [Username] [Username] [Username] [Username] [Username] [Username] [Username] [Username] [Username] [Username] [Username] Alhamdulillah the event will smoothlyAmi
fear,"Parangtritis Jogja Beach Waves ... Geri, Pangandaran Beach Waves ... Horrified, Rancabuaya Beach Waves ... Geri too.What's up lately all beaches?how are you later August"
happy,"participate in learning and practicing with the daily life of the military, it turns out that many wisdoms, especially the problem of discipline, namely: - Discipline of TBM prayer"
happy,"It's good to be a woman, so the hijab model is paid.Wearing good clothes or hijab, there must be someone who asked to buy a dmna.the end ""I sell it."
fear,"This is almost the end of one semester one if you go.Here my friends are close to me, I don't know.I was really all myself because I was afraid of going to spread."
sadness,"In the story it is told that his wife can not have offspring, her husband wants to maintain his household, but the mother wants the child to remarry so that there can be offspring.And the wife was graceful to separate, but the man was chuckled to maintain his wife"
anger,"Total money in people almost want 600 million.the one who owed a brain or not ... billed pretended to die, there were those who died first, his son begged to return it, he was still in college.Waiting for him to go to college, keep working, arriving I have a new grandchildren to pay off maybe Tong"
sadness,[Username] [Username] [Username] [Username] I left the evening dusk approached myself in waiting immediately oh the wind conveyed my longing for you to your promise when together
sadness,"Usually if there is a problem there are friends stories.I don't know why now it's hard.being really tired of being told to make sanlat but think for himself from upstream to downstream, even though he was helped by one father but he was busy working"
anger,"I can't help thinking, with people who really want to marry the count of some more months but still still playing back.The brain is dead!Keep away from a man like that, O Allah"
sadness,pessimistic people complained about the wind
love,Maybe this is strange and irrelevant but I just realized the thing that makes me love the bat and jogja is the vibe.Jogja reminds me of Blitar and vice versa
happy,"Because hearing the Maghrib call to prayer, the Panpel Persija vs Persebaya yesterday immediately canceled the #recehkantwiter #recehppsi #rechehsangbola match yesterday"
love,"True love ~~~ Love is when Sayyidina Rabi'ah bin Ka'ab was asked by the Prophet what do you want?Then he answered: ""I just asked for one case, which is to be able to accompany you in heaven""."
love,although the methods used are based on affection
love,I love people who love me!
happy,"[Username] Already far better, at least the Speaker of the DPR dared to be arrested, compared to before, members of the House of Representatives, Governors, until the RT dares to be corrupt without anyone daring to catch"
sadness,"I was in the UIN library, sleepy alone.Here, please!Maybe there are those who want to be a cheerleader team or want to teach to make a theoretical framework that since 2 months ago was left just like that.Haha"
anger,"Fahri activist 0 zero contents, where your reforms do not change anything except the free koar in my country, it should be Golkar you broke up, Harto was revealed by Golkar."
sadness,"Order images in, it contains this: the limit of completing KBT until July 10, more than that is revoked from the Judicium Decree and the graduation list, and Auto Pay UKT Mules, apparently not my faculty ~ bye"
fear,"Eh, the original, I watched, I was really scary, he didn't want to kill people, he just fell in love, but until the end he didn't know if his ignorance he turned into a disastrous.horror woy"
fear,"[Username] Having been to Korea 100K but 2 days arrived & could be tacked the resource of fear of being afraid of being lost if the letter was cheap, especially Singapore"
love,"[Username] My couple also never called me 'dear', but from his attitude I could know that he loved me.Try to see his love from the way he treats you, not from how often he calls you 'dear'."
love,"Love that is for a moment will say, I love you because I need you, but the true meaning will say, I need you because I love you"
sadness,"ok .. at 10:25 on July 10, 2018, my fix feels weird and feels you have changed from usual .. Obayk ... !!!!!I understand .."
love,All not the same is never the same time that continues to spin will never be the same as what happened.Enjoying every second of the situation will more appreciate the time God gives us ..
fear,[Username] The pling childhood that was remembered for the school was taken by my mother because he was afraid of schools and had to buy candy and so I would like to get to the gt dech scra.
love,"Love is when someone is always there to help you anytime and anywhere even though he doesn't ask for it, like me to you"
happy,"Congratulations to Kang Emil and Kang Uu for the mandate of the people of West Java to lead the next 5 years ... no one wins and no one loses, there are residents who want to be"
anger,[Username] [Username] I don't have to take care of my mother who has been senile only selling at home because I only have to do it.
love,"My heart is always for him, my own best friend, he's a person who wants to progress, smart, not adventurous, simple, want to be friends and want to learn with anyone, unfortunately the mother is really, responsible for his mandate, never complained"
fear,"So remember me first, I was expelled from home with Mother, because of removing a taperwer that is a set of like a basket.Since then I don't want to be close to my taperwer, I am horrified again []"
happy,[Username] [Username] Song huh?a lot.But I really like Awake because the song made me enthusiastic about chasing my dreams to get a Japanese certificate
love,"I am willing to go in the morning to meet you I am willing to go home late at night to accompany you, don't ask the reason for everything to come suddenly we just live the important thing, I always have it for you, you don't need to doubt the important thing to love my love only for you (so that the important way is)[URL]"
fear,"Seeing the photo alone makes you horrified, let alone experience your own goosebumps ... as if death is in sight"
sadness,"It turns out I was still trapped in the same test, the test missed you who was none.The longing that tests because it can't act.You need to know, in this case (what I mean you) is enough to drain your heart"
anger,"[Username] [Username] Just a word? Just selogan? Looks like their screams ""I Pancasila"" Proof: your president is said to be stupid to silence? Magic .. Suggestion: Mouth with reality please be synchronized right .."
sadness,"Alright, starting from there I hopeless.Even though my intention is to happy myself with my own efforts.Because I think, who will be the one who will realize this wish I yr except myself?"
love,loved by the people we love is one happiness ... but respected by the people we love is more meaningful ... there is no use if you love but there is no respect ..
sadness,"Already after that, you're kuomelin, oh my God, sir, I'm sure I don't pick me up because of just feeling, trusting all of Allah ... blablablaa.But the father is determined.Then I stayed myself not the one who accompanied the boarding house that as big as that."
sadness,"He said I wasn't like a fried rice.I was sad to hear it, many people want to step on wanting to do business, doubt, scared, and even have an idea.he even said that"
fear,"I'm the type of person who is really timid.Sometimes in my own boarding house even though there's nothing but I parno so scared and feel like someone is rich.In your opinion, I have to do or what is it so that it's not a coward?(Ask for Ruqiyah if so [URL]"
sadness,"[Username] [Username] [Username] Why are you sad to read this?How are you who are focused on taking care of children and worship, money off so there is no budget even for buying powder, the body is stretchy because they spend eating children because it's a shame that the money is dumped.not loved loved by a husband"
happy,"[Username] wkwkw, yes.I just remembered that my cousins ​​were connected or exciting to chat because the same market.If I are just ordinary hahaha.Oiyaaa WR Supratman."
happy,"But well, if I chat, I prefer to enter, rather than a long alenia, so typing, I want to make a girlfriend.Hahahaah"
anger,"Reduce plastic waste should not be a reason for the campaign budget and ceremony.Just concrete, prohibit the use of plastic bags in minimarkets and markets.Take a rush.unless there is a hard thinking about the potential plastic manufacturer so the political 'donor'"
sadness,"the lights go out at home, it's strong, not out of the room to turn on the wq switch.Sumuk.But original for the La Familia-yg-ga-east league-eating-heated-down-down-charging-saclar-chopping."
sadness,"I feel sorry for this, this hulk ijo mama, raising a child who doesn't even have a guts using an anonymous account.Large body of an empty brain.[URL]"
happy,"I imagine, then graduation has a candidate/girlfriend coming to give a gift while there is a caption ""Candidate Wife Congratulations Graduating,"" with a happy smile.so hopefully come true"
anger,"Room location: On the 3rd floor, the most hujuuung.Protest: Very noisy Anjir down there in front of the boarding house there are still those whose birthdays are watered !!!"
fear,"Again pregnant and join the challenges in my feelings, Cherly Juno's movements are horrified!With his enlarged stomach, this is the shake of Cherly ... [URL]"
fear,"5) Hmm ... but how come there is someone who is not yet under this high voltage tower, what will be given a safety?Because I see that there is a street to this tower ???[Username] [Username] [Username] [Username] [URL]"
sadness,"Sometimes I like to feel sorry for parking attendants, so confused if marksiin jet ace so so gedehnya.So now prefer to ride UFOs.more minimalist parking lot #kiluhanborjuis"
fear,"[Askfm] After reading this menfess, I as a prospective child who feels scared, inferior, if my friends there are quietly feeling upset with my accent/ because I still often mix language :( [url]"
fear,"[Username] Oo, so, it's different, I was told to go out because I was out of me, I got out, so I was afraid of the cyst when I took a birth control pill, it was smooth."
anger,Please do not force me to include including DMN.Please be polite and clear if you want to bo not unstable!gajle clear will be block !!!!!!!Of course I have prioritized my rule
happy,"In the past, open, open, everything was prepared by my mother and siblings.milk is ready.Now it's been turns, I take care of the children of the sister: "") Kutrahu, time goes on huh:"" """""
anger,"[Username] I just want to go through the village of the village, eh the cars enter the mall it turned out to be complicated and queued to snaking until the traffic jam piled up."
love,"He touched the hand that rubbed his cheeks softly.Monika closed her eyes as if feeling the real affection from Yuno.""I won't be able to stop loving you."""
anger,"Okay, this is the first and the last time goes to the city not to wear bathing with flip -flops and already like a trash, already up to the hotel told to go up the stairs, and there is an elevator there why is told to go up the stairs ??fortunately again this fast, sis"
sadness,failed aniv yaks patient yaw don't be upset
anger,Understandably sir ........................................................... Jakarta is a radical horde nest!But ............................. left his staff running to Mecca!
happy,"Tranquility Base Hotel + Casino - Arctic Monkeys (2018) is almost similar to the AM album yesterday, the songs are intimidating with seducing but the current vibe is 70s italian vampire gangster wkwk.W likes four out of five, batphones, sm golden trunks [URL]"
anger,agreeduuu ... there have been many demons who have sacrificed the scholars ... the hadith that was said
fear,"Honestly, I'm really afraid I want to run this again, getting closer, all the time I am afraid of wanting to cry, I don't know why this is very secreted, I ask, I can do it, I can do it, I can be ableI"
fear,"Yesterday I wanted to pray Dzuhur, on a noisy tile, the sound of the birds of the bird/uncuing.Seriously this is a lot of not knowing 2/3 of the birds, the sound is really fast until I wakes up me to take a nap and afternoon and mamah ngabarin if her child is a neighbor died.O Allah, really scared"
happy,"This song seems to be hits so!It's good, just give me a reason by p! nk (at kara's rom)"
anger,"Many also enlarge the sentence, ""You're just that, I'm even more. I'm just ordinary, why are you too much.That's why many men are easy to do sexual harrashment because many victim still keep silent and stay to think positive."
love,"g joining the majors there is a blessing, brwl from because I join the ospek because of the skit (hoole) so I know-& close, btw doi people who are not too college, doi people are smart, fighters, athletes, models, ambassadors, hits etc.far w sm aing who is tdr ml wkwk, ily qam then smngtt !!"
sadness,"gatau lebay or what yak: (((bep, looking for that work, yes, that difficult: ((((("
sadness,"This is what my grandparents want to stop from my family, not stingy, according to them the tradition of spreading money, Nyawer THR, and the like this demeaning human dignity, the recipient"
happy,"Good luck, congratulations my pesantren to the age of 1 century.The age where the reformers were born in their fields.And hopefully my pesantren will be one of them"
happy,"Today happily I started washing my jeans that were not washed for two weeks with one rinse movement.You want, right, Maz, accept me as it is.^_^"
sadness,"Trying romantic, so that it is said again LDR but ... Anjir rides a 17-hour motorcycle incessantly with the speed of the way it is 17 hours the same as the back and dissection of the house of 8 times without rest [URL]"
love,"Because love doesn't need a reason, you don't need an explanation, happy anniversary 8th to my lovely [username] [username] [username] [username] [username] [username] I still am loyal I love you so much so much"
fear,"Two -edged knife.Can stab other people and yourself.Or even both of them stabbed themselves, could also stab other people."
fear,"Unfortunately the hotel rooms and tickets that are not sold contain relatively the same fixed cost.For Airlines, the aircraft will spend almost the same as the seats on the aircraft empty/ filled with passengers.#viwihotdealsformiddleeast"
happy,"Wednesday, 06-06-2018, AnakBujangku finished studying at Bhakti Ibu Tk, Bakauheni.Eit, it turns out he got the trophy too hehehe"
sadness,"[username] but like me :( this is the cold person, but unfortunately the honesty is like Ina :( well, I got hit by the opponent"
sadness,"Maybe they feel embarrassed to be said to be ""tacky"" with the people who see them cleaning their cutlery.Remember the case [username] that is said to be a tacky when thanking the security for helping to cross the road.Some Indonesians are rather unique [URL]"
sadness,"The trip to the capital this time was accompanied by 2 of my friends, unfortunately they were comfortable with the chair as a result the trip seemed boring"
anger,It seems that everyone is required to be a chameleon in this nowadays.Is this a consequence of the presidential government system but its application l government system [URL]
happy,"So remember small time.When I first learned the bicycle, initially held from behind eh slowly finally removed and can pedal the bicycle itself.can be alone until this moment hehe"
fear,I want to complain but I'm afraid because I am afraid of being said not to be grateful to be very dying my job is just confide in the same angry but how come
happy,"Other girls if you make an instastory sound on a handsome, alus, right?Losing the sweetness of sugar mah."
sadness,The highest longing level of the girl likes to sulk not clear.if often sulking means miss you miss it.but unfortunately that guy sometimes is sensitive .....
love,"If youuuuuu, you are Speciall.His love is also not inferior to the others.Because actually for me you are one.So, love one love all.[URL]"
happy,"Cab.New sports at [Username], Pencak Silat will be one of our mainstay branches to reap some medals.Always happy martial arts.Some years later began to learn martial arts a little.before the age of 5 years pursued karate & taekwondo"
love,Kiss first dear
fear,"But Eug is afraid that he will feel like he will not want to be accompanied by him to stay away then I will insinuate it, I will not be good anymore and lazy"
fear,"According to Ferry Julianto, this photo of this SPT made Jokowi was2. This photo was even embarrassing for the high -ranking officials and party leaders to become Jongos CSOs."
anger,"Now this, who is waiting for the child to be calm with patience as wide as ocean and then his father comes to making children cry.hmmm I want to get angry vent"
fear,"What is it?""If there is one who goes, the other one must be able to make him not go. If later you don't love anymore, so don't you know you have to be more dear. Already after this is not difficult to play true with Dare anymore. Danger"" :)"
anger,[Username] If there is an overload shipping should be closed while receiving package delivery so that all packages that have been entered can be distributed according to the estimation.Do not prioritize the benefits of JNE but it is also important to consumer rights.
sadness,"I want my old BB back :( The BB Kepler is white. I just want to see my chat history when I was in class 9, I just want to reread once again."
happy,"What I wanted at the @86netmedia event from the past, in my city there was a ginian patrol team.And now accomplished, finally the Tuban Police Station has a Ronggolawe Tiger Team for a corner patrol [Username].hehee thank you"
love,"The pleasure of the world is only temporary, the beauty of love is only instant, the beauty of the dream is not certain, but the closeness of friendship, God willing, brought to death.From my friend Prof.Rifai.Good evening Tweeps.Don't forget to pray before going to bed."
happy,"Thank you Dinporapar Purbalingga Regency, as well as Purbalingga Tourism Guides, who have come and participated in the iftar event together.[Username] for his presence too.Synergy Completing and advancing tourism.[URL]"
anger,"Speaking as long as you just copy it, you know very well (at Sos Wisma Slipi lt 7)"
anger,"This has entered the sales process ... but when you open the details, it's like this?Is the product being processed or processed on 11?"
anger,"but it's wrong, it's also the guy, he doesn't want to be promised to marry, so I don't think it's long, I don't like it, I have already brought me virgin, I don't have a bloody virgin, pdhl for some girls, it's all that is bleeding, you know,I DL"
anger,"They are very worried about the full support of NU to the president [username] so that they are trying to tinker and delegitimacy is the term Nusantara Islam that was introduced and developed by NU since the 2015 Conference. So the problem is not religion, but politics"
anger,Early in the morning made annoyed in queuing in the RSU.In the afternoon made annoyed misunderstanding and rushed to Solo in the afternoon made annoyed want to be a location of the Ancer2.
happy,"Favorite this song from the 2nd Asteriska album, the title Karvanda.Simple, the story behind this song, Karvanda is the name of someone who is liked, but the one who likes this does not know whether the person in this like has the same taste?[URL]"
love,"[Username] Romantic guy is just a dream guy in my opinion :), and that means he does not immediately love me, with all his attention :)"
sadness,"Then what is wrong, he has said his heart is sad when imports."
happy,The dream of becoming the winner of the giveaway was finally achieved.[Username] Yeay.Free voucher to eat pizzahut.Thank you [Username] for choosing me.very touched
anger,"Yes, because it's not strong, and feels ""disgusted"", I have chosen to close the account.angry ?very.Finally, I can only grumble to friends close.offended ?It must be clear.but the risk of using ask fm anon can mbacot sakarepe :))"
fear,[Username] Sea too.Taukan how the megalodon shark konco apparently there are still many who live with visualization that is more creepy than any type of devil.goosebumps w see the picture only :(
anger,What political parties support HRS become the cadre's brain presidential candidate tilted because it must lose.Politics is indeed sometimes not can be counted mathematically but with what capital should have to beat Joko Widodo
happy,Happy Wedding Sri and Roti become a small family in God God Bles Bles us!
happy,"for friends and teachers #Pakarcommunikasi Neniyulianita Dr. Ani and Academic Friends ""Happy Milad Fikom_unisba 35"" hopefully Fikom Unisba graduates are getting more quality"
fear,When the fear of loss exists when the togetherness that has existed makes us not want to separate and you are one of the reasons why I'm afraid of losing and not wanting to separate #staywithmetODAYTOMORRrowForever
happy,"Gurindam 12 by Raja Ali Haji, I have read from elementary school, so reading while studying Arabic-Malay.This is phenomenal, seriously have to try to read all of them.[URL]"
sadness,PIN later you blan juni join not-match special badminton for RW I just want to join but later I will definitely be a girl alone :( ky first
sadness,"Just found out, there is a husband who is so jealous.The wife has a sign of being bitten by a mosquito, accused of being ripped up by someone else ... [URL]"
anger,"[Username] Semen Indonesia has not been long in Rembang ... In fact, there is a company that is only 200 meters from the cement mine area has never been protested and this has been for many years ... why is it when the cement was protested?"
happy,"via writing dude dude is not a twitter play soccer player, ig change, keten all the mini market changes, change."
love,"More or less that is the contents of the Duke of the Karna for his beloved wife, Dewi Surtikanti.It is not as famous as the others but both the Duke of Karna and Dewi Surtikanti their love is very large and only Dewi Surtikanti who is the Duke of Karna Cinta until death picks him up."
love,"In the beginning we did not know each other, there was no relationship between siblings.But here we do not know and meet to be a brother in a new family, this is why I love NASA more."
sadness,"like people these days, doc, who look tough Nothing Happens GT who need the most take care of first because of the true Broken Inside"
sadness,"There is nothing wrong with asking for help from friends, I can call normal instead.But the question that always arises, do they only remember me when related to what I can do?(Remember if you need help)."
anger,"It turns out that there are many KPop fans impromptu, it's better to just come here if this is the way, but it is promoted by PSTI, how come you're going to Lisa's fanmeeting, I see it [Username]"
anger,"[Username] Kartosoewiryo is a religious obedience and wants to kill Sukarno.The one who killed Sayyidina Ali when the dawn prayer was a Hafidz Quran and fiqh expert, Ibn Muljam.Until here it's clear yet, bro?"
happy,"I asked, ""What's the matter below?""""Just come along.""Invite you, I tail you from behind.And it turns out McFlurry!""It should be if it rains like this, buy anget, eh but instead this.""you said.""It's not what, you bought it before it rained.""We turn around and laugh."
anger,[Username] Not of course the one says that work is correct.Better called plenga plengo but the real work of many results from many large zero results.Always success for Pakde [Username] and his supporters
fear,allergy what try ???How come the spots like this.Uda said because of eating tuna.Is it because the weather is too hot
anger,"Fellow girls (I think), it should be able to feel more who must be busy taking care of themselves, feeling the pain of menstruation, and panicked home late alone.How about foreigners?Naturally, many victims are afraid of confiding, not defended instead of being blasphemed."
love,Until when a friend of you came to the house and asked permission from Papa to take you from him.Papa will be very careful to give permission because Papa knows that my man will replace his position later.
anger,"CMIIW, it feels like a ""mathematical"" connotation that is attached correctly-wrong/not want to compromise is not quite right.mathematicians should be tolerant, non-assuming, and doubt a lot (or all) things to valid evidence-lay"
love,"[Username] Well, Prince Charles said when George was first born he was very happy and tried to be a good grandfather because I used to feel not to guard William.He also often invites George to plant together, just really love D"
happy,"After months of being delayed because the hospital accreditation then takes care of the licensing, finally can spread the questionnaire too :( [URL]"
fear,"I don't know why, the more age is even more afraid of dating, afraid of being betrayed, yes that is."
love,"The beauty of falling in love is when the person we like, when we look at him while smiling, he also smiled back to us"
anger,"Thousands of research have been research on the nation's children related to waste control, but it is very rarely applied, the distribution of projects should not be too greedy, good for the future for children, grandchildren and our age as well [URL]"
happy,"Why lately the word radical is booming again?I think radicality in fighting is necessary.Let it not collapse in the wind and drifted away.Being like an oak tree that grows against the wind, sturdy and strong like a cement three wheels #recehkantwitter [URL]"
happy,"[Username] hahah as long as there is a wifi too dy.It's delicious who already has work, can fill the same time."
love,"Maybe Move On also wants to teach us to be more sincere forgiven, and give up him who left.Or maybe, Move On also wants to make us aware that the love that is actually not a love that is full of expectations, but love without expectations."
anger,"[Username] [Username] Actually, the one who violates the Bawaslu is his political opponent?Ah, it's just getting to jump, his image is in the community"
fear,"For the sake of anything, I just experienced this incident, when I returned the exam.In the afternoon, again traffic jam, suddenly there is a crazy person screaming beside me clearly very much like the story below.my heart spot, I'm afraid"
happy,Joko Widodo assured that they will all find and see for themselves how tolerance and synergy can be established among people who are even different beliefs.#JokowiSakalilagi
anger,"disgusted Anat, son, raise your call ... I don't know, not disgusted ..."
anger,"No guarantee.But Pak Police [Username], ready to work without extortion and the like.Corrupt, extortion is like addicted.Once trying, comfort.add more.#Generation of corruption"
fear,"the initial intention to shop online, but when I know the expedition is overloaded again and it will definitely be a long time to be canceled from PD every day, waiting for the package"
anger,It is better for Governor Anies Baswedan to be socially disbelief so that the [Username]![Username] [Username] [Username] [Username] [Username] [Username] [Username] [Username] [Username] [URL]
sadness,"Like it, and I like being late.Who knows this song is in fact right at the concert.Sorry, Karbitan Otw Bucin Huhuhu cried my wallet.[URL]"
fear,"When the Jogja earthquake had felt very tired but could not sleep because of the anxiety of aftershocks, which was heard only the sound of ambulances throughout the night did not stop, the rain of lightning drowned until geter was all mistaken for the earthquake."
happy,Last night there was the audience next to me when the song Parklife he Sing Along was right Wasweswoswasweswos Parklife!:)
love,"If it's a love, he will accept all the advantages, even the disadvantages will be considered a beauty not a reason to leave it"
sadness,"When elementary school had been able to get a selection opportunity to enter the District Team to Popda at the Regency level.When the trial against the neighboring sub-district, I scored 2 goals, the match ended 2-0.I didn't pass the selection, who passed for the position of the teacher's striker"
anger,"Eh, there is a guy who is not polite who sits the seat.Hadeehhh"
happy,"So if we have been wrong, or not wrong but blame ... Trs have haters, yes Shanthaaay Say .... that life."
sadness,"Hopefully Husnul Khotimah, prayer for our brother ""Ali Banat"" and our sister ""Razan An-Najjar"" in fighting for God's religion.Heaven Awaiting #FreePalestine #Deenassalam"
anger,"Giving flowers to people who are yielding your life is the happiest way..But make sure the flower is with the pot, when you throw it..Astagfirullah"
fear,"Shocked at him when suddenly called someone.Afraid, if you realize the 'disguise' right now."
anger,"I used to buy shopee using a manual ATM as long as it matches the amount in automatic verification, eh this is comfortable so you use a cousin account, I don't even automatically the order is disadvantaged, God mali"
sadness,"I was small in the New Order, often if Eid is invited to the market to buy clothes that I like, it must not be bought, the mother offered stuck so much and the economy was uncertain and the economy was uncertain at that time."
happy,"Happy if you come on time happy if the AC works with a maximum happy if Perka runs normally, happy work, Min [Username]"
anger,"People if happy to chat will definitely chat for a long time.Pura2 what are you doing, so they don't feel comfortable (not evil).If it continues to be served, you have too lunch and pray.Namu also doesn't think it's time for lunch for office people.Luckily, I am not the one who is ladenin !!"
anger,[Username] [Username] - Make the State Loss Loss - Make Supporters of the Cross -Singing - Make Maid Running out of reason - Make investors think many times - Make the makeup make -up so the blunder of the weak person is still being held?why oh why ??
anger,"And what happens is someone replying to my status like this ""Bang, why is it claimed until it, is it just a photo"" just a deck photo?I replied so!Even though it's just a ""photo"", I also created, I asked again if your work was used by someone else without permission from your feelings?"
happy,"Earlier when the Gym Eike came out, I wanted to weigh on the tanita scales outside when there were mothers, but the instructor was said that the body was because the body was cucok eh he immediately donk the member wanted a body like me .."
happy,"It seems like it's been a long time not filling in the material in the Fortasi event.Suddenly someone contacted from Muallimin to become a speaker.wow, even though it's already ""old"" in the world of HDI"
sadness,Sometimes the story comes home to the child after watching a concert A B C and free because of work.But ... every child asks Ina's concert is too far.sad.#yha.
fear,[Askmf] Why are I so scared if I want to ngmg or appear in such a group.really panic if you have to appear in the group.how do you say it
happy,"Well today, I decided to take my eating money so I didn't eat at KFC Mulu, he said, he said.And on the first day of my food, I chose to break the fast using a meal money, there was a return, a happy heart.eat the important thing that is bismillah"
happy,"Indeed, people who died in my path do not die ... they live (even always alive) and get fortune .... You always live in civilization & amp"
anger,But yesterday HS really hated.Gegara entered the room there was a photo he was resentful.Sunday watching see meme
fear,"again lying down while playing cellphone, suddenly the bed is rocking.Because tonight sleep alone in a room that hasn't adapted to the 'occupants of the room, so I feel scared and pray and read verses.I think there is a 'creature' want to disturb my sleep."
anger,"""Mka.a don't say you don't want to say ... keep your babble ... it's the turn to say blah blah blah .."""
sadness,"[Username] Because they do not know the sense of responsibility, maybe fitting at school also nyinyirin the teacher, so it brought to social media ??"
anger,"Hi, the blasphemers.I think music is tastes, like eating instant noodles, you like delicious noodles I like indomie.I like Korean, you like pop, some are dandut, and more ~ ​​very simple ~ just a problem that is comfortable in the ear."
happy,statement [username] directly God pays cash .. Thank you O Allah who mastered human shame .. Explain .. Explain .. [URL]
fear,I can feel how come your expression when I want to buy a toner.Are you afraid that my face will get worse huh?Even though I already feel better since I used skincare.
anger,"If it's so, how about the police?Then the perpetrators of the riot are only dispersed?Why not just shoot off.so that the deterrent does not do anymore.trims [URL]"
sadness,"already ah don't be sad, he said strong cells -adit"
happy,because [username] is googling this news.but no one has confirm.Duhhh waiting for this news is true!My favorite couple from ancient times.[URL]
sadness,"From my Twitter notification, I didn't stop ringing, even though I wanted to sleep, I checked and it turned out that all the notifications from BMKG reported the aftershocks that occurred in Lombok.I am really sad and I pray that we will get God's protection.Amen."
sadness,"When I was active at IG, I felt that Twitter was a place to run away.When you often tween, I feel that IG is a mall ... I'm shallow, I need a frenzy, want to be in the market"
fear,"At first I didn't believe in the term indigo, but I had a close friend of indigo and always knew that I already had a planning, it made me surprised and rather scared"
sadness,"Want yo challenged first, but her mother is so ??eh after saying hello who was confused about what to talk about, at most NTR stop chatting at me :( right sad"
sadness,"The activity this morning made me with the compact mother with ""Dek Elma woke up, dawn prayer first"" indeed if it is a habit suddenly disappears it really loses it."
happy,"haha seriously, first see that the writing of the tiaw noodle shopman, immediately loud, like an affair, loved but not recognized eeaaaa haha ​​but however it is, their competition is healthy hehe"
sadness,@_sabranglor there may be researchers who want to research why in certain parties there are many who are involved
fear,"And at that time I knew how the personality of Susin Sbner was.This D, if I see me, I was horrified if I was invited to chat."
anger,"The way, let's go with the same sampek 12windu again or more ... but it's the turn now on chat, not reply, on the phone on reject, invited to meet you are busy ... just there are millionsIt's not hard ... Classic is really anxious"
anger,[Username] [Username] [Username] [Username] [Username] Naaahhhh keookkk right ??Bong flew to the sky to struggle in the pond.
fear,"/RLT who studying in English Literature majoring in English, tell me in that department to learn anything.want to enter English literature, but afraid of not according to the ability :("
happy,hahaha the intention is to leave the bamer if you meet Kang Sayur.since he bought it on the market as well as entrusted the others .. haha ​​my husband is very kind [url]
love,"dear naomi .. grow into a pious child, who always remembers, dear, and always pray for your parents ... grow into a kind child, both worship"
anger,"The bigger the more easily the filter is a friend, if every one who is invited to walk is always complicated to ask this but finally he who does not participate with various reasons, yes no need to be invited anymore."
fear,"Then my friend had blocked 'sorry sir, we were actually afraid'"
anger,"haha so honestly, don't lie haha, don't be one!: lying on sale again hayo"
fear,"Behind a girl who gives trust to her partner, there is doubt and fear of loss.Because they know that he has so many shortcomings and out there are many better than him."
sadness,"Strangely, in the mouth did not make any pain.But after that, I immediately had a stomachache.Semaleman really has a stomachache.Today it's been back and forth to the toilet.Usually eating spicy like how not until it until it is.What is wrong???"
happy,"*The story just just fell asleep for a while and a dream scary.So the story is that there is a camping camp in a high school organization in one of the campsite.What is strangely related to real life, first there we play volleyball together which I really volleyball."
anger,"Yes, you could say it's just the stage of waking up the sahur-zone, ahhhhhhh bad, tayo tayo !!!Really what said u bang really went crazy."
anger,[Username] [Username] yesterday our electricity was sealed due to late payment.At that time we also repay it and reported MLL Call Center 123. But the progress report is very slow
